Channel,videoID,videoKind,videoTitle,playlistID
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,fR3NxCR9z2U,youtube#video,"Metabolism & Nutrition, Part 1: Crash Course A&P #36",UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,gJgQR6xiZGs,youtube#video,Affirmative Action: Crash Course Government and Politics #32,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,qZWPBKULkdQ,youtube#video,Black Holes: Crash Course Astronomy #33,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,3sUCSGVYzI0,youtube#video,Deficits & Debts: Crash Course Economics #9,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,jGme7BRkpuQ,youtube#video,"Digestive System, Part 3: Crash Course A&P #35",UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,P-yviKu8Odo,youtube#video,Discrimination: Crash Course Government and Politics #31,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,RrMvUL8HFlM,youtube#video,Neutron Stars: Crash Course Astronomy #32,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,otmgFQHbaDo,youtube#video,Fiscal Policy and Stimulus: Crash Course Economics #8,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,pqgcEIaXGME,youtube#video,"Digestive System, Part 2: Crash Course A&P #34",UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,T8-85cZRI9o,youtube#video,Inflation and Bubbles and Tulips: Crash Course Economics #7,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,PWx9DurgPn8,youtube#video,High Mass Stars: Crash Course Astronomy #31,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,1uFh4GTZH-U,youtube#video,Sex Discrimination: Crash Course Government and Politics #30,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,yIoTRGfcMqM,youtube#video,"Digestive System, Part 1: Crash Course A&P #33",UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,Cqt4LjHnMEA,youtube#video,"Respiratory System, Part 2: Crash Course A&P #32",UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,qKK5KVI9_Q8,youtube#video,Equal Protection: Crash Course Government and Politics #29,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,UHiUYj5EA0w,youtube#video,Productivity and Growth: Crash Course Economics #6,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,Mj06h8BeeOA,youtube#video,White Dwarfs & Planetary Nebulae: Crash Course Astronomy #30,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,bHZsvBdUC2I,youtube#video,"Respiratory System, Part 1: Crash Course A&P #31",UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,d8uTB5XorBw,youtube#video,Macroeconomics: Crash Course Economics #5,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,UyHWRXAAgmQ,youtube#video,Due Process of Law: Crash Course Government and Politics #28,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,jfvMtCHv1q4,youtube#video,Low Mass Stars: Crash Course Astronomy #29,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,_4O1OlGyTuU,youtube#video,Search and Seizure: Crash Course Government and Politics #27,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,4zKVx29_A1w,youtube#video,Brown Dwarfs: Crash Course Astronomy #28,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,g9aDizJpd_s,youtube#video,Supply and Demand: Crash Course Economics #4,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,9-XoM2144tk,youtube#video,"Blood, Part 2 - There Will Be Blood: Crash Course A&P #30",UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,Vtpd0EbaFoQ,youtube#video,Freedom of the Press: Crash Course Government and Politics #26,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,7ATtD8x7vV0,youtube#video,Exoplanets: Crash Course Astronomy #27,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,HQWlcSp9Sls,youtube#video,"Blood, Part 1 - True Blood: Crash Course A&P #29",UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,Zeeq0qaEaLw,youtube#video,Freedom of Speech: Crash Course Government and Politics #25,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,B43YEW2FvDs,youtube#video,Economic Systems and Macroeconomics: Crash Course Economics #3,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,Y8dI1GTWCk4,youtube#video,Freedom of Religion: Crash Course Government and Politics #24,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,ZVklPwGALpI,youtube#video,"Blood Vessels, Part 2: Crash Course A&P #28",UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,kbwsF-A2sTg,youtube#video,Civil Rights & Liberties: Crash Course Government #23,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,v43ej5lCeBo,youtube#video,"Blood Vessels, Part 1 - Form and Function: Crash Course A&P #27",UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,ld75W1dz-h0,youtube#video,Stars: Crash Course Astronomy #26,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,CWMh61yutjU,youtube#video,Distances: Crash Course Astronomy #25,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,NI9TLDIPVcs,youtube#video,Specialization and Trade: Crash Course Economics #2,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,FLBMwcvOaEo,youtube#video,"The Heart, Part 2 - Heart Throbs: Crash Course A&P #26",UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,QjLcLguoKC4,youtube#video,Judicial Decisions: Crash Course Government and Politics #22,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,jjy-eqWM38g,youtube#video,Light: Crash Course Astronomy #24,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,3ez10ADR_gM,youtube#video,Intro to Economics: Crash Course Econ #1,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,X9ZZ6tcxArI,youtube#video,"The Heart, Part 1 - Under Pressure: Crash Course A&P #25",UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,TuDfZ2Md5x8,youtube#video,Meteors: Crash Course Astronomy #23,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,9I_-ADGrKQo,youtube#video,Crash Course Economics Intro!,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,SCV_m91mN-Q,youtube#video,"Endocrine System, Part 2 - Hormone Cascades: Crash Course A&P #24",UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,mWYFwl93uCM,youtube#video,Judicial Review: Crash Course Government and Politics #21,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,ZJscxTyI__s,youtube#video,The Oort Cloud: Crash Course Astronomy #22,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,MCodRWoavoc,youtube#video,"IP Problems, YouTube, and the Future: Crash Course Intellectual Property #7",UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,eWHH9je2zG4,youtube#video,"Endocrine System, Part 1 - Glands & Hormones: Crash Course A&P #23",UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,yB9HHyPpKds,youtube#video,Comets: Crash Course Astronomy #21,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,I80Xx7pA9hQ,youtube#video,"Muscles, Part 2 - Organismal Level: Crash Course A&P #22",UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,7sualy8OiKk,youtube#video,Supreme Court of the United States Procedures: Crash Course Government and Politics #20,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,Ktv-CaOt6UQ,youtube#video,"Muscles, Part 1 - Muscle Cells: Crash Course A&P #21",UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,IGyx5UEwgtA,youtube#video,Structure of the Court System: Crash Course Government and Politics #19,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,auxpcdQimCs,youtube#video,Asteroids: Crash Course Astronomy #20,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,0pgEPKAKrtQ,youtube#video,International IP Law: Crash Course Intellectual Property #6,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,mXw-hEB263k,youtube#video,Legal System Basics: Crash Course Government and Politics #18,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,1hIwD17Crko,youtube#video,Uranus & Neptune: Crash Course Astronomy #19,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,3gWaAJR5L18,youtube#video,Trademarks and Avoiding Consumer Confusion: Crash Course Intellectual Property #5,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,DLxYDoN634c,youtube#video,Joints: Crash Course A&P #20,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,12MCVhfo4j4,youtube#video,Controlling Bureaucracies: Crash Course Government and Politics #17,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,E8GNde5nCSg,youtube#video,Saturn: Crash Course Astronomy #18,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,rDGqkMHPDqE,youtube#video,The Skeletal System: Crash Course A&P #19,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,tIvUo3bP4Eo,youtube#video,Types of Bureaucracies: Crash Course Government and Politics #16,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,HaFaf7vbgpE,youtube#video,Jupiter's Moons: Crash Course Astronomy #17,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,RrN7IxvAJto,youtube#video,"Patents, Novelty, and Trolls: Crash Course Intellectual Property #4",UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,o0DYP-u1rNM,youtube#video,Vision: Crash Course A&P #18,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,I8EQAnKntLs,youtube#video,Bureaucracy Basics: Crash Course Government and Politics #15,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,Xwn8fQSW7-8,youtube#video,Jupiter: Crash Course Astronomy #16,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,Q_9O8J9skL0,youtube#video,"Copyright, Exceptions, and Fair Use: Crash Course Intellectual Property #3",UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,Ie2j7GpC4JU,youtube#video,Hearing & Balance: Crash Course A&P #17,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,5vnuFJSMYkY,youtube#video,How Presidents Govern: Crash Course Government and Politics #14,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,I-88YWx71gE,youtube#video,Mars: Crash Course Astronomy #15,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,Tamoj84j64I,youtube#video,Copyright Basics: Crash Course Intellectual Property 2,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,mFm3yA1nslE,youtube#video,Taste & Smell: Crash Course A&P #16,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,UVboes68PkQ,youtube#video,Congressional Delegation: Crash Course Government and Politics #13,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,ZFUgy3crCYY,youtube#video,Venus: Crash Course Astronomy #14,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,RQOJgEA5e1k,youtube#video,Introduction to Intellectual Property: Crash Course IP 1,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,fnHb-zyWh14,youtube#video,Presidential Powers 2: Crash Course Government and Politics #12,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,qqU-VjqjczE,youtube#video,Parasympathetic Nervous System: Crash Course A&P #15,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,P3GkZe3nRQ0,youtube#video,Mercury: Crash Course Astronomy #13,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,0IDgBlCHVsA,youtube#video,Sympathetic Nervous System: Crash Course A&P #14,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,5l02sK5LovI,youtube#video,Presidential Power: Crash Course Government and Politics #11,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,mCzchPx3yF8,youtube#video,The Moon: Crash Course Astronomy #12,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,71pCilo8k4M,youtube#video,Autonomic Nervous System: Crash Course A&P #13,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,k7dTDjRnBqU,youtube#video,"Democracy, Authoritarian Capitalism, and China: Crash Course World History 230",UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,w-9gDALvMF4,youtube#video,The Earth: Crash Course Astronomy #11,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,QY9NTVh-Awo,youtube#video,Peripheral Nervous System: Crash Course A&P #12,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,ZT9ipQdYL-s,youtube#video,Congressional Decisions: Crash Course Government and Politics #10,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,acNkMAywRN0,youtube#video,Outtakes #1: Crash Course Astronomy,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,MuDf3BBGS8U,youtube#video,Crash Course World History Season 2: Outtakes v2,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,q8NtmDrb_qo,youtube#video,Central Nervous System: Crash Course A&P #11,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,66f4-NKEYz4,youtube#video,How a Bill Becomes a Law: Crash Course Government and Politics #9,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,b22HKFMIfWo,youtube#video,The Sun: Crash Course Astronomy #10,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,zPIhMJGWiM8,youtube#video,Capitalism and the Dutch East India Company: Crash Course World History 229,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,sac32vONnvI,youtube#video,Outtakes #1: Crash Course A&P,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,L8urcMLGFyU,youtube#video,Congressional Leadership: Crash Course Government and Politics #8,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,eP-mv5IjFzY,youtube#video,Nonviolence and Peace Movements: Crash Course World History 228,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,TKM0P3XlMNA,youtube#video,Introduction to the Solar System: Crash Course Astronomy #9,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,VitFvNvRIIY,youtube#video,"The Nervous System, Part 3 - Synapses!: Crash Course A&P #10",UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,evLR90Dx79M,youtube#video,Congressional Committees: Crash Course Government and Politics #7,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,KlWpFLfLFBI,youtube#video,Tides: Crash Course Astronomy #8,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,ZnZEoOJ-cxE,youtube#video,Japan in the Heian Period and Cultural History: Crash Course World History 227,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,OZG8M_ldA1M,youtube#video,"The Nervous System, Part 2 - Action! Potential!: Crash Course A&P #9",UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,qxiD9AEX4Hc,youtube#video,Congressional Elections: Crash Course Government and Politics #6,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,TRAbZxQHlVw,youtube#video,The Gravity of the Situation: Crash Course Astronomy #7,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,8w4Ku6l7OEI,youtube#video,Iran's Revolutions: Crash Course World History 226,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,qPix_X-9t7E,youtube#video,"The Nervous System, Part 1: Crash Course A&P #8",UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,kCCmuftyj8A,youtube#video,Constitutional Compromises: Crash Course Government and Politics #5,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,mYhy7eaazIk,youtube#video,Telescopes: Crash Course Astronomy #6,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,1F0qH0EEBfo,youtube#video,Crash Course Intellectual Property and Economics!,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,EN-x-zXXVwQ,youtube#video,"The Integumentary System, Part 2 - Skin Deeper: Crash Course A&P #7",UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,J0gosGXSgsI,youtube#video,Federalism: Crash Course Government and Politics #4,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,PRgua7xceDA,youtube#video,Eclipses: Crash Course Astronomy #5,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,v6xi8_7Fy6Y,youtube#video,War and Nation Building in Latin America: Crash Course World History 225,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,Orumw-PyNjw,youtube#video,"The Integumentary System, Part 1 - Skin Deep: Crash Course A&P #6",UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,0bf3CwYCxXw,youtube#video,Separation of Powers and Checks and Balances: Crash Course Government and Politics #3,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,AQ5vty8f9Xc,youtube#video,Moon Phases: Crash Course Astronomy #4,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,Wc5zUK2MKNY,youtube#video,The Vikings! - Crash Course World History 224,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,Jvtb0a2RXaY,youtube#video,"Tissues, Part 4 - Types of Connective Tissues: Crash Course A&P #5",UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,n9defOwVWS8,youtube#video,The Bicameral Congress: Crash Course Government and Politics #2,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,01QWC-rZcfE,youtube#video,Cycles in the Sky: Crash Course Astronomy #3,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,1wo2TLlMhiw,youtube#video,Conflict in Israel and Palestine: Crash Course World History 223,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,D-SzmURNBH0,youtube#video,"Tissues, Part 3 - Connective Tissues: Crash Course A&P #4",UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,lrk4oY7UxpQ,youtube#video,Introduction: Crash Course U.S. Government and Politics,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,L-Wtlev6suc,youtube#video,Naked Eye Observations: Crash Course Astronomy #2,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,rP54LFFSZ1Q,youtube#video,Water and Classical Civilizations: Crash Course World History 222,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,lUe_RI_m-Vg,youtube#video,"Tissues, Part 2 - Epithelial Tissue: Crash Course A&P #3",UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,4uArRzwKHvE,youtube#video,Congo and Africa's World War: Crash Course World History 221,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,0rHUDWjR5gg,youtube#video,Introduction to Astronomy: Crash Course Astronomy #1,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,i5tR3csCWYo,youtube#video,"Tissues, Part 1: Crash Course A&P #2",UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,kq1HUTLtNW4,youtube#video,The Deep Future: Crash Course Big History #10,UUX6b17PVsYBQ0ip5gyeme-Q
UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,uBGl2BujkPQ,youtube#video,Introduction to Anatomy & Physiology: Crash Course A&P #1,UUX6b17PVsYBQ0ip5gyeme-Q
UCsooa4yRKGN_zEE8iknghZA | TED-Ed,Nlcr1jd_Tok,youtube#video,Is marijuana bad for your brain? - Anees Bahji,UUsooa4yRKGN_zEE8iknghZA
UCsooa4yRKGN_zEE8iknghZA | TED-Ed,Ghbkv0MKV-w,youtube#video,Can you outsmart this logical fallacy? - Alex Gendler,UUsooa4yRKGN_zEE8iknghZA
UCsooa4yRKGN_zEE8iknghZA | TED-Ed,9wSOt3z_-YY,youtube#video,"History's ""worst"" nun - Theresa A. Yugar",UUsooa4yRKGN_zEE8iknghZA
UCsooa4yRKGN_zEE8iknghZA | TED-Ed,XPDVmBg5DeE,youtube#video,How does laser eye surgery work? - Dan Reinstein,UUsooa4yRKGN_zEE8iknghZA
UCsooa4yRKGN_zEE8iknghZA | TED-Ed,wQPArC8NN5o,youtube#video,"The Furnace Bots | Think Like A Coder, Ep 3",UUsooa4yRKGN_zEE8iknghZA
UCsooa4yRKGN_zEE8iknghZA | TED-Ed,i6teBcfKpik,youtube#video,The history of the world according to corn - Chris A. Kniesly,UUsooa4yRKGN_zEE8iknghZA
UCsooa4yRKGN_zEE8iknghZA | TED-Ed,MTz2f9yjmK8,youtube#video,The myth of Loki and the master builder - Alex Gendler,UUsooa4yRKGN_zEE8iknghZA
UCsooa4yRKGN_zEE8iknghZA | TED-Ed,aDsW8tx1KsY,youtube#video,The dangers of mixing drugs - Céline Valéry,UUsooa4yRKGN_zEE8iknghZA
UCsooa4yRKGN_zEE8iknghZA | TED-Ed,d37SBsPB7sk,youtube#video,Why do humans have a third eyelid? - Dorsa Amir,UUsooa4yRKGN_zEE8iknghZA
